index,name,mass,px,py,vx,vy,total_fx,total_fy
 23405 Nisyros (1973 SB1), 23405 Nisyros (1973 SB1),3.34044E+17,-35899621452,-5.93121E+11,14917.50141,902.9060846,0,0
 23482 (1991 LV), 23482 (1991 LV),9.96889E+16,2.63927E+11,-99793806519,7670.294226,-20285.7727,0,0
 23615 (1996 FK12), 23615 (1996 FK12),7.85778E+16,2.8012E+11,86976598506,-6307.617585,-20314.55561,0,0
 23617 Duna (1996 HM13), 23617 Duna (1996 HM13),3.54311E+17,1.30331E+11,-4.61302E+11,16012.24191,-4523.899453,0,0
 23703 (1997 RJ1), 23703 (1997 RJ1),2.14733E+17,2.32316E+11,4.2051E+11,-14548.19381,-8037.351699,0,0
 23782 (1998 QE12), 23782 (1998 QE12),3.73578E+17,4.07327E+11,-3.09431E+11,9743.540731,-12826.11867,0,0
 23823 (1998 QJ70), 23823 (1998 QJ70),2.95978E+17,4.63292E+11,-1.24998E+11,4332.036671,-16056.26212,0,0
 23848 (1998 RJ1), 23848 (1998 RJ1),2.31467E+17,-4.58178E+11,1.53562E+11,-5266.408602,15713.2644,0,0
 23898 Takir (1998 SG60), 23898 Takir (1998 SG60),3.138E+17,2.15895E+11,4.31608E+11,-14831.20893,-7418.741753,0,0
 23974 (1999 CK12), 23974 (1999 CK12),4.45333E+16,-2.59761E+11,-1.22395E+11,9163.379519,19447.55086,0,0
 24077 (1999 TD233), 24077 (1999 TD233),5.07556E+16,2.13591E+11,2.01103E+11,-14580.19939,-15485.5521,0,0
 24145 (1999 VD154), 24145 (1999 VD154),2.06556E+17,3.91735E+11,-2.8305E+11,9705.198497,-13431.78461,0,0
 24221 (1999 XT73), 24221 (1999 XT73),1.50022E+17,4.77438E+11,-61299847857,2114.548117,-16469.28872,0,0
 24282 (1999 XB179), 24282 (1999 XB179),4.128E+17,1.89633E+11,4.44449E+11,-15243.04012,-6503.758345,0,0
 24361 (2000 AK120), 24361 (2000 AK120),2.72556E+17,-3.0366E+11,4.00032E+11,-12947.91637,9828.603694,0,0
 24392 (2000 AD179), 24392 (2000 AD179),2.58422E+17,-3.97699E+11,2.75305E+11,-9428.020435,13619.48929,0,0
 24413 Britneyschmidt (2000 AN243), 24413 Britneyschmidt (2000 AN243),2.68622E+17,-4.56161E+11,1.4736E+11,-5114.824358,15833.15611,0,0
 24439 Yanney (2000 EM144), 24439 Yanney (2000 EM144),3.46089E+17,-4.299E+11,-2.2834E+11,7745.38543,14582.4223,0,0
 24457 (2000 RX76), 24457 (2000 RX76),7.54E+16,2.13094E+11,-1.94458E+11,14457.79721,-15843.39233,0,0
 24462 (2000 SS107), 24462 (2000 SS107),1.22978E+17,4.80463E+11,49196978917,-1688.535325,-16490.41577,0,0
 24550 (2001 DM71), 24550 (2001 DM71),1.77711E+17,-4.27673E+11,-2.67018E+11,8592.380324,13762.12714,0,0
 24687 (1990 HW), 24687 (1990 HW),3.86222E+16,-1.81345E+11,2.28745E+11,-16708.64896,13246.32128,0,0
 24701 Elyu-Ene (1990 VY5), 24701 Elyu-Ene (1990 VY5),3.88956E+17,-1.68871E+11,-5.633E+11,14389.87473,4313.931215,0,0
 24702 (1991 OR), 24702 (1991 OR),3.88889E+16,2.36365E+11,1.69596E+11,-12451.63562,-17353.8003,0,0
 24778 Nemsu (1993 KW1), 24778 Nemsu (1993 KW1),3.82667E+16,2.52812E+11,1.44496E+11,-10593.61355,-18534.7302,0,0
 24815 (1994 VQ6), 24815 (1994 VQ6),3.06889E+16,2.8118E+11,-61890138146,4615.242399,-20967.99131,0,0
 24866 (1996 ER1), 24866 (1996 ER1),4.52911E+17,4.17713E+11,2.41532E+11,-8301.687291,-14357.17471,0,0
 24963 (1997 UB11), 24963 (1997 UB11),3.66556E+17,42784576962,-4.79585E+11,16536.51872,-1475.250927,0,0
 25011 (1998 PP1), 25011 (1998 PP1),3.80733E+17,4.65939E+11,1.32985E+11,-4542.143972,-15914.25044,0,0
 25263 (1998 VM16), 25263 (1998 VM16),3.75467E+17,-4.47045E+11,-1.75733E+11,6081.093121,15469.63548,0,0
 25312 Asiapossenti (1998 YU6), 25312 Asiapossenti (1998 YU6),4.04311E+17,-1.65037E+11,-4.51893E+11,15601.25105,5697.751639,0,0
 25318 (1999 CH12), 25318 (1999 CH12),4.77556E+16,-30537143958,2.86807E+11,-21330.0643,2271.070775,0,0
 25320 (1999 CP15), 25320 (1999 CP15),5.24E+16,-2.78444E+11,-74004659272,5512.889779,20742.34481,0,0
 25332 (1999 KK6), 25332 (1999 KK6),7.24444E+16,-26521961154,2.81853E+11,-21556.39335,2028.425355,0,0
 25340 Segoves (1999 RX31), 25340 Segoves (1999 RX31),2.84E+16,2.49394E+11,1.56363E+11,-11279.22637,-17989.98499,0,0
 25443 (1999 WC10), 25443 (1999 WC10),1.86378E+17,4.79848E+11,-68144118548,2326.632818,-16383.37439,0,0
 25667 (2000 AK91), 25667 (2000 AK91),1.67644E+17,2.48202E+11,4.12164E+11,-14227.84784,-8567.887091,0,0
 25771 (2000 CW25), 25771 (2000 CW25),1.99244E+17,2.41228E+11,4.41107E+11,-14254.87776,-7795.543774,0,0
 25800 Glukhovsky (2000 CG83), 25800 Glukhovsky (2000 CG83),3.62511E+17,-58851029222,-5.92494E+11,14856.58386,1475.668524,0,0
 25851 Browning (2000 EE120), 25851 Browning (2000 EE120),3.258E+17,-1.01357E+11,5.22256E+11,-15505.08881,3009.171252,0,0
 25852 (2000 EW147), 25852 (2000 EW147),1.97733E+17,-4.71513E+11,85163944727,-2958.135245,16377.80723,0,0
 25869 Jacoby (2000 JP70), 25869 Jacoby (2000 JP70),5.03911E+17,-4.64196E+11,-3.71168E+11,9331.976816,11670.90854,0,0
 25884 Asai (2000 SQ4), 25884 Asai (2000 SQ4),4.25333E+16,-17407176238,2.91863E+11,-21267.32291,1268.417478,0,0
 25982 (2001 FQ57), 25982 (2001 FQ57),3.50867E+17,-4.8204E+11,49782991636,-1700.041524,16461.20507,0,0
 26086 (1981 UE23), 26086 (1981 UE23),4.31089E+17,78551831836,-4.75133E+11,16378.26676,-2707.753115,0,0
 26112 (1991 PG18), 26112 (1991 PG18),2.02378E+17,4.40817E+11,2.07493E+11,-7028.936741,-14932.88515,0,0
 26117 (1991 RX21), 26117 (1991 RX21),2.49867E+17,-3.66783E+11,3.08422E+11,-10710.21399,12736.88159,0,0
 26220 (1997 WB37), 26220 (1997 WB37),2.80311E+17,44577686064,-4.7903E+11,16537.46666,-1538.947584,0,0
 26349 (1998 XR94), 26349 (1998 XR94),2.83622E+17,-90075050470,-4.70737E+11,16343.94203,3127.397726,0,0
 26383 (1999 MA2), 26383 (1999 MA2),3.94889E+16,-34832820878,2.88374E+11,-21220.8565,2563.278125,0,0
 26482 (2000 AM203), 26482 (2000 AM203),4.886E+17,-40454569686,4.81723E+11,-16510.91216,1386.568067,0,0
 26553 (2000 DO75), 26553 (2000 DO75),1.3E+17,-4.90805E+11,-67848702841,2241.150998,16212.07209,0,0
 26563 (2000 EG39), 26563 (2000 EG39),3.07111E+17,-4.02573E+11,-2.59972E+11,9027.864749,13979.87251,0,0
 26565 (2000 EF47), 26565 (2000 EF47),3.09444E+17,-75205669167,-4.73085E+11,16438.42774,2613.194325,0,0
 26585 (2000 ED116), 26585 (2000 ED116),1.85644E+17,4.38516E+11,-1.97602E+11,6824.30104,-15144.40858,0,0
 26609 (2000 FQ34), 26609 (2000 FQ34),2.16289E+17,4.42415E+11,1.95956E+11,-6706.943296,-15142.45153,0,0
 26615 (2000 GV5), 26615 (2000 GV5),1.54333E+17,-3.84615E+11,-2.86783E+11,9941.939922,13333.48829,0,0
 26633 (2000 HS47), 26633 (2000 HS47),1.79044E+17,3.36439E+11,-3.4587E+11,11888.04283,-11563.88483,0,0
 26645 (2000 JJ66), 26645 (2000 JJ66),2.41467E+17,5.16197E+11,-3385393133,105.1552102,-16033.82476,0,0
 26646 (2000 KG67), 26646 (2000 KG67),1.90644E+17,61404721314,4.78945E+11,-16443.92806,-2108.247873,0,0
 26702 (2001 FK143), 26702 (2001 FK143),2.68489E+17,4.43929E+11,1.85451E+11,-6402.120789,-15325.26886,0,0
 26761 Stromboli (2033 P-L), 26761 Stromboli (2033 P-L),3.74111E+17,70274581943,5.94631E+11,-14784.86229,-1747.302471,0,0
 26863 (1993 FO22), 26863 (1993 FO22),1.65844E+17,-56084638586,-4.77575E+11,16499.72216,1937.665985,0,0
 26916 (1996 RR2), 26916 (1996 RR2),7.74222E+16,-2.61466E+11,1.13612E+11,-8598.562986,19788.72838,0,0
 26920 (1996 TQ12), 26920 (1996 TQ12),3.37778E+16,2.73969E+11,26071626561,-2080.354353,-21861.06718,0,0
 26921 Jensallit (1996 TF15), 26921 Jensallit (1996 TF15),2.07822E+17,-23315356749,4.80235E+11,-16594.53745,805.6631338,0,0
 26929 (1997 CE18), 26929 (1997 CE18),3.04933E+17,62771379852,5.95226E+11,-14808.64509,-1561.690132,0,0
 26997 (1997 YJ5), 26997 (1997 YJ5),3.40644E+17,4.48487E+11,2.20725E+11,-7195.112172,-14619.62805,0,0
 26998 Iriso (1997 YX6), 26998 Iriso (1997 YX6),1.99733E+17,-3.44881E+11,3.3351E+11,-11561.87504,11956.08723,0,0
 27000 (1998 BO44), 27000 (1998 BO44),3.358E+17,3.18702E+11,3.66347E+11,-12472.96783,-10850.79624,0,0
 27114 Lukasiewicz (1998 WG2), 27114 Lukasiewicz (1998 WG2),1.36622E+17,4.77948E+11,-41501624990,1438.820703,-16569.97911,0,0
 27177 (1999 BU3), 27177 (1999 BU3),2.70244E+17,-12392305300,4.80095E+11,-16617.97642,428.9460564,0,0
 27189 (1999 CF51), 27189 (1999 CF51),3.526E+17,-1.24634E+11,-4.91474E+11,15682.23496,3976.89035,0,0
 27195 (1999 CD61), 27195 (1999 CD61),2.62511E+17,90491505941,4.70401E+11,-16345.14299,-3144.33323,0,0
 27206 (1999 CZ80), 27206 (1999 CZ80),1.94467E+17,-4.72749E+11,-1.07676E+11,3674.155114,16131.32071,0,0
 27226 (1999 GC17), 27226 (1999 GC17),5.04978E+17,-1.15547E+11,4.67396E+11,-16117.38637,3984.463598,0,0
 27361 (2000 DJ112), 27361 (2000 DJ112),3.00622E+17,4.13719E+11,-2.41958E+11,8400.747443,-14364.28194,0,0
 27499 (2000 GW125), 27499 (2000 GW125),1.92444E+17,-4.65155E+11,1.20191E+11,-4157.984065,16091.95055,0,0
 27557 (2000 JP55), 27557 (2000 JP55),2.52356E+17,-81631514761,4.74345E+11,-16364.58629,2816.230074,0,0
 27558 (2000 JW55), 27558 (2000 JW55),1.86756E+17,4.95044E+11,-39886686451,1312.845906,-16294.06244,0,0
 27559 (2000 JB66), 27559 (2000 JB66),3.19222E+17,4.3084E+11,2.66744E+11,-8518.986454,-13759.72183,0,0
 27561 (2000 KJ1), 27561 (2000 KJ1),4.504E+17,-3.90656E+11,-4.49865E+11,11268.81407,9785.666969,0,0
 27568 (2000 PT6), 27568 (2000 PT6),4.03556E+16,1.52068E+11,2.51269E+11,-18185.99883,-11006.20527,0,0
 27719 Fast (1989 SR3), 27719 Fast (1989 SR3),3.32333E+17,-4.46425E+11,-2.42184E+11,7708.230639,14208.80679,0,0
 27728 (1990 QD8), 27728 (1990 QD8),2.13978E+17,3.19794E+11,3.57117E+11,-12395.26685,-11099.80716,0,0
 27803 (1993 FU35), 27803 (1993 FU35),2.05689E+17,-3.68922E+11,-3.05401E+11,10615.04987,12822.9106,0,0
 27821 (1993 TU34), 27821 (1993 TU34),1.804E+17,-74958347908,-5.12666E+11,15836.21875,2315.456354,0,0
 27918 Azusagawa (1996 VJ4), 27918 Azusagawa (1996 VJ4),2.39733E+17,-1.7906E+11,-4.44558E+11,15435.64356,6217.177663,0,0
 28029 (1998 DW9), 28029 (1998 DW9),3.47978E+17,-52514973934,5.08906E+11,-16021.01668,1653.239967,0,0
 28040 (1998 FF80), 28040 (1998 FF80),1.67467E+17,3.30127E+11,3.51327E+11,-12091.29758,-11361.67074,0,0
 28041 (1998 FQ87), 28041 (1998 FQ87),3.516E+17,3.84187E+11,2.92102E+11,-10036.5383,-13200.53954,0,0
 28060 (1998 OL8), 28060 (1998 OL8),2.81467E+17,-4.76587E+11,76306763236,-2621.583451,16373.5535,0,0
 28249 (1999 BX6), 28249 (1999 BX6),2.87089E+17,4.7531E+11,-68598227939,2374.602596,-16453.39019,0,0
 28335 (1999 DN2), 28335 (1999 DN2),2.90267E+17,-3.80282E+11,-3.00332E+11,10256.92975,12987.39945,0,0
 28354 (1999 FV33), 28354 (1999 FV33),2.44689E+17,-4.79334E+11,65284560442,-2235.242501,16411.67052,0,0
 28355 (1999 FW33), 28355 (1999 FW33),2.29311E+17,-4.39229E+11,1.93139E+11,-6694.45823,15224.23799,0,0
 28368 (1999 GW18), 28368 (1999 GW18),2.52978E+17,-4.78355E+11,-82425265449,2807.786286,16294.9767,0,0
 28374 (1999 HL11), 28374 (1999 HL11),2.09156E+17,-2.4736E+11,-4.12368E+11,14246.37928,8545.737116,0,0
 28385 (1999 JX76), 28385 (1999 JX76),4.30356E+17,3.83571E+11,-2.92522E+11,10058.32214,-13189.04329,0,0
 28393 (1999 RB12), 28393 (1999 RB12),1.858E+17,4.60549E+11,-1.33047E+11,4617.87589,-15984.98003,0,0
 28423 (1999 WN3), 28423 (1999 WN3),1.914E+17,-3.62887E+11,-3.16914E+11,10917.25683,12500.98076,0,0
 28496 (2000 CR68), 28496 (2000 CR68),1.23467E+17,-3.32557E+11,3.45339E+11,-11984.41634,11540.82314,0,0
 28523 (2000 DH50), 28523 (2000 DH50),1.88244E+17,4.18791E+11,2.33302E+11,-8097.322787,-14535.22033,0,0
 28617 (2000 FB13), 28617 (2000 FB13),2.58778E+17,2.98023E+11,3.7885E+11,-13041.46419,-10259.08109,0,0
 28619 (2000 FP24), 28619 (2000 FP24),2.678E+17,-1.58352E+11,-4.54069E+11,15686.05676,5470.371377,0,0
 28663 (2000 GH43), 28663 (2000 GH43),2.30578E+17,-76043645069,4.75206E+11,-16397.67552,2623.999077,0,0
 28815 (2000 JS17), 28815 (2000 JS17),1.88756E+17,-4.5482E+11,1.72583E+11,-5859.797033,15442.71779,0,0
 28835 (2000 JX37), 28835 (2000 JX37),2.12333E+17,-96675909728,4.70984E+11,-16274.71215,3340.606365,0,0
 28863 (2000 JW65), 28863 (2000 JW65),2.128E+17,4.44778E+11,-1.86545E+11,6415.7644,-15297.04308,0,0
 28873 (2000 KM7), 28873 (2000 KM7),2.03489E+17,4.80268E+11,11840152718,-409.6305611,-16615.71322,0,0
 28876 (2000 KL31), 28876 (2000 KL31),3.48444E+17,-4.48832E+11,1.68325E+11,-5842.768385,15579.49585,0,0
 28882 (2000 KO48), 28882 (2000 KO48),2.65133E+17,4.43999E+11,-1.88433E+11,6480.362962,-15269.49383,0,0
 28895 (2000 LS9), 28895 (2000 LS9),2.35822E+17,4.18436E+11,-2.39179E+11,8234.766979,-14406.47331,0,0
 28904 (2000 ML), 28904 (2000 ML),3.64978E+17,-4.73316E+11,-76346727735,2649.456436,16425.44473,0,0
 28915 (2000 OU13), 28915 (2000 OU13),1.71978E+17,3.61594E+11,-3.18224E+11,10966.0978,-12460.64428,0,0
 28918 (2000 QF21), 28918 (2000 QF21),3.92378E+17,5.27747E+11,2.713E+11,-6837.38859,-13300.43752,0,0
 28933 (2000 SZ22), 28933 (2000 SZ22),2.27467E+17,4.57331E+11,-1.44959E+11,5025.445739,-15854.79675,0,0
 28966 Yuyingshih (2001 HS24), 28966 Yuyingshih (2001 HS24),2.83711E+17,1.86099E+11,4.43181E+11,-15320.44597,-6433.311885,0,0
 29004 (2767 P-L), 29004 (2767 P-L),2.07089E+17,4.66133E+11,-1.41776E+11,4802.61802,-15790.10021,0,0
 29019 (6095 P-L), 29019 (6095 P-L),1.70467E+17,77831653171,-4.73722E+11,16406.70192,-2695.592199,0,0
 29046 (2268 T-2), 29046 (2268 T-2),1.27667E+17,-3.94575E+11,2.7414E+11,-9482.994285,13649.03053,0,0
 29047 (2278 T-2), 29047 (2278 T-2),1.29178E+17,-4.78893E+11,41599587779,-1437.94362,16553.54967,0,0
 29053 Muskau (4466 T-2), 29053 Muskau (4466 T-2),2.27244E+17,5.30347E+11,-2.50585E+11,6425.946641,-13600.11981,0,0
 29071 (5048 T-3), 29071 (5048 T-3),2.43422E+17,4.69822E+11,-1.82662E+11,5879.707096,-15123.10927,0,0
 29107 (1981 EO25), 29107 (1981 EO25),2.31111E+17,4.51895E+11,1.73668E+11,-5939.532024,-15455.04367,0,0
 29110 (1981 ET29), 29110 (1981 ET29),1.77489E+17,-2.82615E+11,3.86639E+11,-13439.23451,9823.466968,0,0
 29119 (1981 EW45), 29119 (1981 EW45),1.72378E+17,2.14623E+11,4.33226E+11,-14846.1172,-7354.840866,0,0
 29148 Palzer (1988 JE), 29148 Palzer (1988 JE),2.27244E+17,-4.75689E+11,90635135843,-3098.529299,16262.30593,0,0
 29278 (1993 FN34), 29278 (1993 FN34),1.52578E+17,4.12755E+11,-2.50375E+11,8599.175123,-14176.14917,0,0
 29308 (1993 UF1), 29308 (1993 UF1),5.07111E+16,2.37759E+11,1.6276E+11,-12123.23425,-17709.55448,0,0
 29410 (1996 VD6), 29410 (1996 VD6),2.22E+17,-1.64811E+11,4.50317E+11,-15622.65709,5717.704543,0,0
 29419 Mladkova (1997 AD18), 29419 Mladkova (1997 AD18),1.552E+17,-4.23083E+11,-2.63057E+11,8618.056071,13860.71412,0,0
 29433 (1997 HC3), 29433 (1997 HC3),3.13111E+17,1.93107E+11,5.56228E+11,-14182.90858,-4923.914383,0,0
 29538 (1998 BN16), 29538 (1998 BN16),4.79622E+17,3.2505E+11,-3.89898E+11,12419.43836,-10353.82061,0,0
 29539 (1998 BT23), 29539 (1998 BT23),1.92422E+17,-3.68206E+11,3.13697E+11,-10741.94978,12608.49652,0,0
 29546 (1998 BV33), 29546 (1998 BV33),3.25533E+17,-2.93256E+11,3.80177E+11,-13164.1905,10154.41427,0,0
 29560 (1998 DE9), 29560 (1998 DE9),2.81378E+17,-39014468598,-4.79426E+11,16555.71893,1347.261531,0,0
 29580 (1998 FK55), 29580 (1998 FK55),2.48778E+17,2.80548E+11,3.9504E+11,-13493.55394,-9582.810783,0,0
 29594 (1998 GK8), 29594 (1998 GK8),2.80978E+17,1.98153E+11,-4.36681E+11,15149.26214,-6874.283404,0,0
 29597 (1998 HT37), 29597 (1998 HT37),3.12178E+17,-3.67374E+11,-3.12741E+11,10750.9614,12629.06916,0,0
 29599 (1998 HZ119), 29599 (1998 HZ119),1.79356E+17,-4.72841E+11,-84395029011,2920.710246,16363.89595,0,0
 29861 (1999 FV36), 29861 (1999 FV36),2.85578E+17,4.23354E+11,2.25662E+11,-7823.602394,-14677.47638,0,0
 29897 (1999 GM61), 29897 (1999 GM61),2.57822E+17,-35114289277,-4.81731E+11,16532.19961,1205.064169,0,0
 29898 (1999 HG1), 29898 (1999 HG1),2.122E+17,-4.71856E+11,1.01283E+11,-3480.245772,16213.71168,0,0
 29936 (1999 JD49), 29936 (1999 JD49),3.88244E+17,-1.57819E+11,4.53953E+11,-15695.98877,5456.786682,0,0
 29944 (1999 JF80), 29944 (1999 JF80),3.61022E+17,2.90509E+11,5.15274E+11,-13047.77418,-7356.283965,0,0
 29963 (1999 JH100), 29963 (1999 JH100),2.57022E+17,4.63455E+11,-1.37836E+11,4722.82984,-15879.90197,0,0
 29966 (1999 JW103), 29966 (1999 JW103),2.55022E+17,3.94699E+11,3.5929E+11,-10614.79708,-11660.90631,0,0
 30019 (2000 DD), 30019 (2000 DD),5.38667E+16,2.74598E+11,-26082947484,2074.170304,-21836.58735,0,0
 30234 (2000 GD167), 30234 (2000 GD167),3.03556E+16,-2.53113E+11,-1.32489E+11,9995.206963,19095.37069,0,0
 30311 (2000 JS10), 30311 (2000 JS10),7.94222E+16,-2.36734E+11,1.80784E+11,-12810.97636,16775.7335,0,0
 30315 (2000 JM14), 30315 (2000 JM14),1.44689E+17,16308953747,4.79326E+11,-16625.18937,-565.6683781,0,0
 30354 (2000 JR39), 30354 (2000 JR39),1.23822E+17,3.72873E+11,3.05362E+11,-10513.92106,-12838.3976,0,0
 30394 (2000 KZ32), 30394 (2000 KZ32),2.51667E+17,-55418545474,-4.76621E+11,16519.54932,1920.791427,0,0
 30401 (2000 KO47), 30401 (2000 KO47),3.396E+17,3.48101E+11,-3.30085E+11,11444.68858,-12069.35341,0,0
 30435 (2000 LB29), 30435 (2000 LB29),2.284E+17,2.64048E+11,5.30341E+11,-13398.29876,-6670.793481,0,0
 30469 (2000 OZ16), 30469 (2000 OZ16),1.75378E+17,3.09344E+11,-3.65857E+11,12709.22108,-10746.06892,0,0
 30471 (2000 OF20), 30471 (2000 OF20),2.17067E+17,4.23628E+11,2.35923E+11,-8049.354851,-14453.60438,0,0
 30472 (2000 OM23), 30472 (2000 OM23),4.19667E+17,-4.80437E+11,6278723697,-217.1800311,16618.23894,0,0
 30478 (2000 OQ37), 30478 (2000 OQ37),2.25E+17,4.80334E+11,-52174095943,1789.689799,-16476.55946,0,0
 30479 (2000 OW37), 30479 (2000 OW37),2.22156E+17,-4.15634E+11,2.74367E+11,-8993.213476,13623.6345,0,0
 30483 (2000 OG52), 30483 (2000 OG52),2.56222E+17,-4.77763E+11,-72021823720,2470.502598,16388.28639,0,0
 30495 (2000 QZ72), 30495 (2000 QZ72),2.33867E+17,3.40147E+11,-3.44842E+11,11784.49838,-11624.04964,0,0
 30512 (2001 HO8), 30512 (2001 HO8),3.91378E+17,-2.61273E+11,5.12424E+11,-13532.3375,6899.81998,0,0
 30517 (2001 LJ15), 30517 (2001 LJ15),3.33156E+17,4.80295E+11,2.02152E+11,-6190.867946,-14708.93225,0,0
 30523 (2001 MK23), 30523 (2001 MK23),2.26156E+17,1.45734E+11,4.56295E+11,-15856.15615,-5064.2122,0,0
 30562 (2001 ON72), 30562 (2001 ON72),1.66511E+17,3.22909E+11,3.55817E+11,-12306.98818,-11168.7637,0,0
 30577 (2001 OU103), 30577 (2001 OU103),3.78667E+16,2.70786E+11,-25294693883,2054.56681,-21994.61076,0,0
 30737 (1981 ER9), 30737 (1981 ER9),1.83578E+17,-4.79263E+11,495426902.9,-17.20190757,16640.69086,0,0
 30764 (1981 EK47), 30764 (1981 EK47),2.75422E+17,-4.88362E+11,3.38619E+11,-8515.128619,12280.6557,0,0
 30768 (1983 YK), 30768 (1983 YK),4.06422E+17,4.73436E+11,1.04708E+11,-3572.646279,-16153.73905,0,0
 30865 (1992 EH8), 30865 (1992 EH8),9.16667E+16,-3.58234E+11,-3.21006E+11,11084.92532,12370.46287,0,0
 30906 (1993 FV44), 30906 (1993 FV44),2.40956E+17,4.45622E+11,-1.94116E+11,6598.99249,-15148.95476,0,0
 30934 Bakerhansen (1993 WH), 30934 Bakerhansen (1993 WH),6.30222E+16,-1.46399E+11,2.42313E+11,-18531.70383,11196.3102,0,0
 30935 Davasobel (1994 AK1), 30935 Davasobel (1994 AK1),5.35111E+16,-1.40008E+11,2.47976E+11,-18798.60694,10613.72059,0,0
 30953 (1994 PZ17), 30953 (1994 PZ17),1.45911E+17,4.79433E+11,-89453671225,3025.648199,-16216.17477,0,0
 30958 (1994 TV3), 30958 (1994 TV3),4.28E+16,97517431447,-2.77518E+11,20039.65516,-7041.751186,0,0
 30979 (1995 OB5), 30979 (1995 OB5),1.78733E+17,2.07567E+11,4.31467E+11,-15002.98592,-7217.509839,0,0
 30984 (1995 SW19), 30984 (1995 SW19),1.87911E+17,-4.26381E+11,2.19676E+11,-7618.38755,14786.94522,0,0
 31001 (1995 VG14), 31001 (1995 VG14),1.20289E+17,-3.74613E+11,3.02472E+11,-10429.75886,12917.33922,0,0
 31020 Skarupa (1996 FP1), 31020 Skarupa (1996 FP1),2.84422E+17,-2.23999E+11,5.52528E+11,-13826.6769,5605.433484,0,0
 31090 (1997 BJ5), 31090 (1997 BJ5),2.754E+17,1.62027E+11,-4.51686E+11,15653.5625,-5615.183799,0,0
 31094 (1997 CN28), 31094 (1997 CN28),2.22067E+17,3.95536E+11,-3.09394E+11,10016.04324,-12804.73249,0,0
 31097 Nucciomula (1997 JM11), 31097 Nucciomula (1997 JM11),3.38956E+17,3.94911E+11,-4.40312E+11,11151.34231,-10001.51035,0,0
 31173 (1997 XF1), 31173 (1997 XF1),3.47333E+16,45571449741,2.85101E+11,-21171.02001,-3384.040861,0,0
 31182 (1997 YZ3), 31182 (1997 YZ3),4.26889E+16,-1.61723E+11,-2.39887E+11,17759.12865,11972.49426,0,0
 31238 Kromeriz (1998 DT1), 31238 Kromeriz (1998 DT1),1.62422E+17,-4.95418E+11,81649503218,-2643.783307,16041.45822,0,0
 31244 (1998 DG11), 31244 (1998 DG11),1.61156E+17,-4.70383E+11,1.00273E+11,-3463.309152,16246.42018,0,0
 31249 Reneefleming (1998 DF14), 31249 Reneefleming (1998 DF14),1.54956E+17,4.79819E+11,77009461591,-2618.799455,-16316.83472,0,0
 31279 (1998 FQ31), 31279 (1998 FQ31),1.78911E+17,-1.03507E+11,-4.67447E+11,16255.53685,3599.486081,0,0
 31293 (1998 FP70), 31293 (1998 FP70),1.772E+17,-4.74845E+11,-1.38562E+11,4588.368355,15724.09203,0,0
 31309 (1998 FJ116), 31309 (1998 FJ116),2.69089E+17,-24237915820,4.82681E+11,-16550.39475,831.0806985,0,0
 31316 (1998 GZ7), 31316 (1998 GZ7),2.79378E+17,-3.41012E+11,-3.37781E+11,11701.82079,11813.74623,0,0
 31317 (1998 GL8), 31317 (1998 GL8),1.38E+17,1.2121E+11,-4.64761E+11,16084.60695,-4194.88914,0,0
 31338 Lipperhey (1998 HX147), 31338 Lipperhey (1998 HX147),2.834E+17,5.10197E+11,3.07868E+11,-7710.370004,-12777.58599,0,0
 31339 (1998 KY30), 31339 (1998 KY30),2.52378E+17,-1.33798E+11,-4.60731E+11,15972.12321,4638.377695,0,0
 31340 (1998 KW53), 31340 (1998 KW53),3.56978E+17,4.47419E+11,1.7098E+11,-5942.002611,-15549.01113,0,0
 31351 (1998 SD24), 31351 (1998 SD24),3.38889E+16,-2.41375E+11,1.57141E+11,-11711.57224,17989.4907,0,0
 31354 (1998 TR3), 31354 (1998 TR3),6.57333E+16,-61997785493,-2.8231E+11,20929.24775,4596.242022,0,0
 31539 (1999 DQ1), 31539 (1999 DQ1),4.61667E+17,1.95161E+11,4.39681E+11,-15181.46949,-6738.600214,0,0
 31579 (1999 FX29), 31579 (1999 FX29),1.76956E+17,4.21966E+11,-2.30829E+11,7971.964003,-14573.0964,0,0
 31614 (1999 GV10), 31614 (1999 GV10),2.14133E+17,-3.80295E+11,2.98831E+11,-10234.77706,13024.86429,0,0
 31659 (1999 HT10), 31659 (1999 HT10),2.15644E+17,40087042958,4.77591E+11,-16582.26469,-1391.846309,0,0
 31690 Nayamenezes (1999 JK28), 31690 Nayamenezes (1999 JK28),1.54644E+17,-4.25865E+11,-2.20096E+11,7639.322964,14781.32728,0,0
 31694 (1999 JO32), 31694 (1999 JO32),2.03133E+17,3.52319E+11,-3.35211E+11,11387.04232,-11968.18315,0,0
 31700 Naperez (1999 JB40), 31700 Naperez (1999 JB40),1.546E+17,-3.20018E+11,3.56691E+11,-12386.96556,11113.43121,0,0
 31712 (1999 JZ52), 31712 (1999 JZ52),1.85867E+17,-3.99943E+11,-2.65925E+11,9203.950581,13842.44092,0,0
 31722 (1999 JG61), 31722 (1999 JG61),1.82933E+17,3.43803E+11,-3.35377E+11,11607.46206,-11899.09137,0,0
 31793 (1999 LB6), 31793 (1999 LB6),7.15556E+16,-2.78388E+11,11764827706,-921.4809356,21804.79646,0,0
